item_id,citation_id,source_title,snippet,supports_answer
Q0261,Q0261_E3,Computer_Science Misconception Watchlist,A common misconception for 'CPU stands for (variant 5)?' is choosing 'Computer Primary Unit' incorrectly.,Central Processing Unit
Q0262,Q0262_E1,Computer_Science Essentials,"For the question 'Binary uses which digits (variant 5)?', the supported answer is '0 and 1'.",0 and 1
Q0262,Q0262_E2,Computer_Science Reference Notes,The key concept related to 'Binary uses which digits (variant 5)?' should be checked carefully against authoritative instructional material.,0 and 1
Q0262,Q0262_E3,Computer_Science Misconception Watchlist,A common misconception for 'Binary uses which digits (variant 5)?' is choosing '1 and 2' incorrectly.,0 and 1
Q0263,Q0263_E1,Computer_Science Essentials,"For the question 'What does RAM stand for (variant 5)?', the supported answer is 'Random Access Memory'.",Random Access Memory
Q0263,Q0263_E2,Computer_Science Reference Notes,The key concept related to 'What does RAM stand for (variant 5)?' should be checked carefully against authoritative instructional material.,Random Access Memory
Q0263,Q0263_E3,Computer_Science Misconception Watchlist,A common misconception for 'What does RAM stand for (variant 5)?' is choosing 'Read Access Memory' incorrectly.,Random Access Memory
Q0264,Q0264_E1,Computer_Science Essentials,"For the question 'HTTP is primarily used for (variant 5)?', the supported answer is 'Web communication'.",Web communication
Q0264,Q0264_E2,Computer_Science Reference Notes,The key concept related to 'HTTP is primarily used for (variant 5)?' should be checked carefully against authoritative instructional material.,Web communication
Q0264,Q0264_E3,Computer_Science Misconception Watchlist,A common misconception for 'HTTP is primarily used for (variant 5)?' is choosing 'Database design' incorrectly.,Web communication
Q0265,Q0265_E1,Computer_Science Essentials,"For the question 'Which data structure follows FIFO (variant 5)?', the supported answer is 'Queue'.",Queue
Q0265,Q0265_E2,Computer_Science Reference Notes,The key concept related to 'Which data structure follows FIFO (variant 5)?' should be checked carefully against authoritative instructional material.,Queue
Q0265,Q0265_E3,Computer_Science Misconception Watchlist,A common misconception for 'Which data structure follows FIFO (variant 5)?' is choosing 'Stack' incorrectly.,Queue
Q0266,Q0266_E1,Computer_Science Essentials,"For the question 'CPU stands for (variant 6)?', the supported answer is 'Central Processing Unit'.",Central Processing Unit
Q0266,Q0266_E2,Computer_Science Reference Notes,The key concept related to 'CPU stands for (variant 6)?' should be checked carefully against authoritative instructional material.,Central Processing Unit
Q0266,Q0266_E3,Computer_Science Misconception Watchlist,A common misconception for 'CPU stands for (variant 6)?' is choosing 'Computer Primary Unit' incorrectly.,Central Processing Unit
Q0267,Q0267_E1,Computer_Science Essentials,"For the question 'Binary uses which digits (variant 6)?', the supported answer is '0 and 1'.",0 and 1
Q0267,Q0267_E2,Computer_Science Reference Notes,The key concept related to 'Binary uses which digits (variant 6)?' should be checked carefully against authoritative instructional material.,0 and 1
Q0267,Q0267_E3,Computer_Science Misconception Watchlist,A common misconception for 'Binary uses which digits (variant 6)?' is choosing '1 and 2' incorrectly.,0 and 1
Q0268,Q0268_E1,Computer_Science Essentials,"For the question 'What does RAM stand for (variant 6)?', the supported answer is 'Random Access Memory'.",Random Access Memory
Q0268,Q0268_E2,Computer_Science Reference Notes,The key concept related to 'What does RAM stand for (variant 6)?' should be checked carefully against authoritative instructional material.,Random Access Memory
Q0268,Q0268_E3,Computer_Science Misconception Watchlist,A common misconception for 'What does RAM stand for (variant 6)?' is choosing 'Read Access Memory' incorrectly.,Random Access Memory
Q0269,Q0269_E1,Computer_Science Essentials,"For the question 'HTTP is primarily used for (variant 6)?', the supported answer is 'Web communication'.",Web communication
Q0269,Q0269_E2,Computer_Science Reference Notes,The key concept related to 'HTTP is primarily used for (variant 6)?' should be checked carefully against authoritative instructional material.,Web communication
Q0269,Q0269_E3,Computer_Science Misconception Watchlist,A common misconception for 'HTTP is primarily used for (variant 6)?' is choosing 'Database design' incorrectly.,Web communication
Q0270,Q0270_E1,Computer_Science Essentials,"For the question 'Which data structure follows FIFO (variant 6)?', the supported answer is 'Queue'.",Queue
Q0270,Q0270_E2,Computer_Science Reference Notes,The key concept related to 'Which data structure follows FIFO (variant 6)?' should be checked carefully against authoritative instructional material.,Queue
Q0270,Q0270_E3,Computer_Science Misconception Watchlist,A common misconception for 'Which data structure follows FIFO (variant 6)?' is choosing 'Stack' incorrectly.,Queue
Q0271,Q0271_E1,Computer_Science Essentials,"For the question 'CPU stands for (variant 7)?', the supported answer is 'Central Processing Unit'.",Central Processing Unit
Q0271,Q0271_E2,Computer_Science Reference Notes,The key concept related to 'CPU stands for (variant 7)?' should be checked carefully against authoritative instructional material.,Central Processing Unit
Q0271,Q0271_E3,Computer_Science Misconception Watchlist,A common misconception for 'CPU stands for (variant 7)?' is choosing 'Computer Primary Unit' incorrectly.,Central Processing Unit
Q0272,Q0272_E1,Computer_Science Essentials,"For the question 'Binary uses which digits (variant 7)?', the supported answer is '0 and 1'.",0 and 1
Q0272,Q0272_E2,Computer_Science Reference Notes,The key concept related to 'Binary uses which digits (variant 7)?' should be checked carefully against authoritative instructional material.,0 and 1
Q0272,Q0272_E3,Computer_Science Misconception Watchlist,A common misconception for 'Binary uses which digits (variant 7)?' is choosing '1 and 2' incorrectly.,0 and 1
Q0273,Q0273_E1,Computer_Science Essentials,"For the question 'What does RAM stand for (variant 7)?', the supported answer is 'Random Access Memory'.",Random Access Memory
Q0273,Q0273_E2,Computer_Science Reference Notes,The key concept related to 'What does RAM stand for (variant 7)?' should be checked carefully against authoritative instructional material.,Random Access Memory
Q0273,Q0273_E3,Computer_Science Misconception Watchlist,A common misconception for 'What does RAM stand for (variant 7)?' is choosing 'Read Access Memory' incorrectly.,Random Access Memory
Q0274,Q0274_E1,Computer_Science Essentials,"For the question 'HTTP is primarily used for (variant 7)?', the supported answer is 'Web communication'.",Web communication
Q0274,Q0274_E2,Computer_Science Reference Notes,The key concept related to 'HTTP is primarily used for (variant 7)?' should be checked carefully against authoritative instructional material.,Web communication
Q0274,Q0274_E3,Computer_Science Misconception Watchlist,A common misconception for 'HTTP is primarily used for (variant 7)?' is choosing 'Database design' incorrectly.,Web communication
Q0275,Q0275_E1,Computer_Science Essentials,"For the question 'Which data structure follows FIFO (variant 7)?', the supported answer is 'Queue'.",Queue
Q0275,Q0275_E2,Computer_Science Reference Notes,The key concept related to 'Which data structure follows FIFO (variant 7)?' should be checked carefully against authoritative instructional material.,Queue
Q0275,Q0275_E3,Computer_Science Misconception Watchlist,A common misconception for 'Which data structure follows FIFO (variant 7)?' is choosing 'Stack' incorrectly.,Queue
Q0276,Q0276_E1,Computer_Science Essentials,"For the question 'CPU stands for (variant 8)?', the supported answer is 'Central Processing Unit'.",Central Processing Unit
Q0276,Q0276_E2,Computer_Science Reference Notes,The key concept related to 'CPU stands for (variant 8)?' should be checked carefully against authoritative instructional material.,Central Processing Unit
Q0276,Q0276_E3,Computer_Science Misconception Watchlist,A common misconception for 'CPU stands for (variant 8)?' is choosing 'Computer Primary Unit' incorrectly.,Central Processing Unit
Q0277,Q0277_E1,Computer_Science Essentials,"For the question 'Binary uses which digits (variant 8)?', the supported answer is '0 and 1'.",0 and 1
Q0277,Q0277_E2,Computer_Science Reference Notes,The key concept related to 'Binary uses which digits (variant 8)?' should be checked carefully against authoritative instructional material.,0 and 1
Q0277,Q0277_E3,Computer_Science Misconception Watchlist,A common misconception for 'Binary uses which digits (variant 8)?' is choosing '1 and 2' incorrectly.,0 and 1
Q0278,Q0278_E1,Computer_Science Essentials,"For the question 'What does RAM stand for (variant 8)?', the supported answer is 'Random Access Memory'.",Random Access Memory
Q0278,Q0278_E2,Computer_Science Reference Notes,The key concept related to 'What does RAM stand for (variant 8)?' should be checked carefully against authoritative instructional material.,Random Access Memory
Q0278,Q0278_E3,Computer_Science Misconception Watchlist,A common misconception for 'What does RAM stand for (variant 8)?' is choosing 'Read Access Memory' incorrectly.,Random Access Memory
Q0279,Q0279_E1,Computer_Science Essentials,"For the question 'HTTP is primarily used for (variant 8)?', the supported answer is 'Web communication'.",Web communication
Q0279,Q0279_E2,Computer_Science Reference Notes,The key concept related to 'HTTP is primarily used for (variant 8)?' should be checked carefully against authoritative instructional material.,Web communication
Q0279,Q0279_E3,Computer_Science Misconception Watchlist,A common misconception for 'HTTP is primarily used for (variant 8)?' is choosing 'Database design' incorrectly.,Web communication
Q0280,Q0280_E1,Computer_Science Essentials,"For the question 'Which data structure follows FIFO (variant 8)?', the supported answer is 'Queue'.",Queue
Q0280,Q0280_E2,Computer_Science Reference Notes,The key concept related to 'Which data structure follows FIFO (variant 8)?' should be checked carefully against authoritative instructional material.,Queue
Q0280,Q0280_E3,Computer_Science Misconception Watchlist,A common misconception for 'Which data structure follows FIFO (variant 8)?' is choosing 'Stack' incorrectly.,Queue
Q0281,Q0281_E1,General_Science Essentials,"For the question 'Earth revolves around the?', the supported answer is 'Sun'.",Sun
Q0281,Q0281_E2,General_Science Reference Notes,The key concept related to 'Earth revolves around the?' should be checked carefully against authoritative instructional material.,Sun
Q0281,Q0281_E3,General_Science Misconception Watchlist,A common misconception for 'Earth revolves around the?' is choosing 'Moon' incorrectly.,Sun
Q0282,Q0282_E1,General_Science Essentials,"For the question 'Boiling point of water at sea level?', the supported answer is '100°C'.",100°C
Q0282,Q0282_E2,General_Science Reference Notes,The key concept related to 'Boiling point of water at sea level?' should be checked carefully against authoritative instructional material.,100°C
Q0282,Q0282_E3,General_Science Misconception Watchlist,A common misconception for 'Boiling point of water at sea level?' is choosing '90°C' incorrectly.,100°C
Q0283,Q0283_E1,General_Science Essentials,"For the question 'Humans breathe in?', the supported answer is 'Oxygen'.",Oxygen
Q0283,Q0283_E2,General_Science Reference Notes,The key concept related to 'Humans breathe in?' should be checked carefully against authoritative instructional material.,Oxygen
Q0283,Q0283_E3,General_Science Misconception Watchlist,A common misconception for 'Humans breathe in?' is choosing 'Nitrogen' incorrectly.,Oxygen
Q0284,Q0284_E1,General_Science Essentials,"For the question 'Which planet is known as the Red Planet?', the supported answer is 'Mars'.",Mars
Q0284,Q0284_E2,General_Science Reference Notes,The key concept related to 'Which planet is known as the Red Planet?' should be checked carefully against authoritative instructional material.,Mars
Q0284,Q0284_E3,General_Science Misconception Watchlist,A common misconception for 'Which planet is known as the Red Planet?' is choosing 'Venus' incorrectly.,Mars
Q0285,Q0285_E1,General_Science Essentials,"For the question 'The process of plants making food is?', the supported answer is 'Photosynthesis'.",Photosynthesis
Q0285,Q0285_E2,General_Science Reference Notes,The key concept related to 'The process of plants making food is?' should be checked carefully against authoritative instructional material.,Photosynthesis
Q0285,Q0285_E3,General_Science Misconception Watchlist,A common misconception for 'The process of plants making food is?' is choosing 'Respiration' incorrectly.,Photosynthesis
Q0286,Q0286_E1,General_Science Essentials,"For the question 'Earth revolves around the (variant 2)?', the supported answer is 'Sun'.",Sun
Q0286,Q0286_E2,General_Science Reference Notes,The key concept related to 'Earth revolves around the (variant 2)?' should be checked carefully against authoritative instructional material.,Sun
Q0286,Q0286_E3,General_Science Misconception Watchlist,A common misconception for 'Earth revolves around the (variant 2)?' is choosing 'Moon' incorrectly.,Sun
Q0287,Q0287_E1,General_Science Essentials,"For the question 'Boiling point of water at sea level (variant 2)?', the supported answer is '100°C'.",100°C
Q0287,Q0287_E2,General_Science Reference Notes,The key concept related to 'Boiling point of water at sea level (variant 2)?' should be checked carefully against authoritative instructional material.,100°C
Q0287,Q0287_E3,General_Science Misconception Watchlist,A common misconception for 'Boiling point of water at sea level (variant 2)?' is choosing '90°C' incorrectly.,100°C
Q0288,Q0288_E1,General_Science Essentials,"For the question 'Humans breathe in (variant 2)?', the supported answer is 'Oxygen'.",Oxygen
Q0288,Q0288_E2,General_Science Reference Notes,The key concept related to 'Humans breathe in (variant 2)?' should be checked carefully against authoritative instructional material.,Oxygen
Q0288,Q0288_E3,General_Science Misconception Watchlist,A common misconception for 'Humans breathe in (variant 2)?' is choosing 'Nitrogen' incorrectly.,Oxygen
Q0289,Q0289_E1,General_Science Essentials,"For the question 'Which planet is known as the Red Planet (variant 2)?', the supported answer is 'Mars'.",Mars
Q0289,Q0289_E2,General_Science Reference Notes,The key concept related to 'Which planet is known as the Red Planet (variant 2)?' should be checked carefully against authoritative instructional material.,Mars
Q0289,Q0289_E3,General_Science Misconception Watchlist,A common misconception for 'Which planet is known as the Red Planet (variant 2)?' is choosing 'Venus' incorrectly.,Mars
Q0290,Q0290_E1,General_Science Essentials,"For the question 'The process of plants making food is (variant 2)?', the supported answer is 'Photosynthesis'.",Photosynthesis
Q0290,Q0290_E2,General_Science Reference Notes,The key concept related to 'The process of plants making food is (variant 2)?' should be checked carefully against authoritative instructional material.,Photosynthesis
Q0290,Q0290_E3,General_Science Misconception Watchlist,A common misconception for 'The process of plants making food is (variant 2)?' is choosing 'Respiration' incorrectly.,Photosynthesis
Q0291,Q0291_E1,General_Science Essentials,"For the question 'Earth revolves around the (variant 3)?', the supported answer is 'Sun'.",Sun
Q0291,Q0291_E2,General_Science Reference Notes,The key concept related to 'Earth revolves around the (variant 3)?' should be checked carefully against authoritative instructional material.,Sun
Q0291,Q0291_E3,General_Science Misconception Watchlist,A common misconception for 'Earth revolves around the (variant 3)?' is choosing 'Moon' incorrectly.,Sun
Q0292,Q0292_E1,General_Science Essentials,"For the question 'Boiling point of water at sea level (variant 3)?', the supported answer is '100°C'.",100°C
Q0292,Q0292_E2,General_Science Reference Notes,The key concept related to 'Boiling point of water at sea level (variant 3)?' should be checked carefully against authoritative instructional material.,100°C
Q0292,Q0292_E3,General_Science Misconception Watchlist,A common misconception for 'Boiling point of water at sea level (variant 3)?' is choosing '90°C' incorrectly.,100°C
Q0293,Q0293_E1,General_Science Essentials,"For the question 'Humans breathe in (variant 3)?', the supported answer is 'Oxygen'.",Oxygen
Q0293,Q0293_E2,General_Science Reference Notes,The key concept related to 'Humans breathe in (variant 3)?' should be checked carefully against authoritative instructional material.,Oxygen
Q0293,Q0293_E3,General_Science Misconception Watchlist,A common misconception for 'Humans breathe in (variant 3)?' is choosing 'Nitrogen' incorrectly.,Oxygen
Q0294,Q0294_E1,General_Science Essentials,"For the question 'Which planet is known as the Red Planet (variant 3)?', the supported answer is 'Mars'.",Mars
Q0294,Q0294_E2,General_Science Reference Notes,The key concept related to 'Which planet is known as the Red Planet (variant 3)?' should be checked carefully against authoritative instructional material.,Mars
Q0294,Q0294_E3,General_Science Misconception Watchlist,A common misconception for 'Which planet is known as the Red Planet (variant 3)?' is choosing 'Venus' incorrectly.,Mars
Q0295,Q0295_E1,General_Science Essentials,"For the question 'The process of plants making food is (variant 3)?', the supported answer is 'Photosynthesis'.",Photosynthesis
Q0295,Q0295_E2,General_Science Reference Notes,The key concept related to 'The process of plants making food is (variant 3)?' should be checked carefully against authoritative instructional material.,Photosynthesis
Q0295,Q0295_E3,General_Science Misconception Watchlist,A common misconception for 'The process of plants making food is (variant 3)?' is choosing 'Respiration' incorrectly.,Photosynthesis
Q0296,Q0296_E1,General_Science Essentials,"For the question 'Earth revolves around the (variant 4)?', the supported answer is 'Sun'.",Sun
Q0296,Q0296_E2,General_Science Reference Notes,The key concept related to 'Earth revolves around the (variant 4)?' should be checked carefully against authoritative instructional material.,Sun
Q0296,Q0296_E3,General_Science Misconception Watchlist,A common misconception for 'Earth revolves around the (variant 4)?' is choosing 'Moon' incorrectly.,Sun
Q0297,Q0297_E1,General_Science Essentials,"For the question 'Boiling point of water at sea level (variant 4)?', the supported answer is '100°C'.",100°C
Q0297,Q0297_E2,General_Science Reference Notes,The key concept related to 'Boiling point of water at sea level (variant 4)?' should be checked carefully against authoritative instructional material.,100°C
Q0297,Q0297_E3,General_Science Misconception Watchlist,A common misconception for 'Boiling point of water at sea level (variant 4)?' is choosing '90°C' incorrectly.,100°C
Q0298,Q0298_E1,General_Science Essentials,"For the question 'Humans breathe in (variant 4)?', the supported answer is 'Oxygen'.",Oxygen
Q0298,Q0298_E2,General_Science Reference Notes,The key concept related to 'Humans breathe in (variant 4)?' should be checked carefully against authoritative instructional material.,Oxygen
Q0298,Q0298_E3,General_Science Misconception Watchlist,A common misconception for 'Humans breathe in (variant 4)?' is choosing 'Nitrogen' incorrectly.,Oxygen
Q0299,Q0299_E1,General_Science Essentials,"For the question 'Which planet is known as the Red Planet (variant 4)?', the supported answer is 'Mars'.",Mars
Q0299,Q0299_E2,General_Science Reference Notes,The key concept related to 'Which planet is known as the Red Planet (variant 4)?' should be checked carefully against authoritative instructional material.,Mars
Q0299,Q0299_E3,General_Science Misconception Watchlist,A common misconception for 'Which planet is known as the Red Planet (variant 4)?' is choosing 'Venus' incorrectly.,Mars
Q0300,Q0300_E1,General_Science Essentials,"For the question 'The process of plants making food is (variant 4)?', the supported answer is 'Photosynthesis'.",Photosynthesis
Q0300,Q0300_E2,General_Science Reference Notes,The key concept related to 'The process of plants making food is (variant 4)?' should be checked carefully against authoritative instructional material.,Photosynthesis
Q0300,Q0300_E3,General_Science Misconception Watchlist,A common misconception for 'The process of plants making food is (variant 4)?' is choosing 'Respiration' incorrectly.,Photosynthesis
Q0301,Q0301_E1,General_Science Essentials,"For the question 'Earth revolves around the (variant 5)?', the supported answer is 'Sun'.",Sun
Q0301,Q0301_E2,General_Science Reference Notes,The key concept related to 'Earth revolves around the (variant 5)?' should be checked carefully against authoritative instructional material.,Sun
Q0301,Q0301_E3,General_Science Misconception Watchlist,A common misconception for 'Earth revolves around the (variant 5)?' is choosing 'Moon' incorrectly.,Sun
Q0302,Q0302_E1,General_Science Essentials,"For the question 'Boiling point of water at sea level (variant 5)?', the supported answer is '100°C'.",100°C
Q0302,Q0302_E2,General_Science Reference Notes,The key concept related to 'Boiling point of water at sea level (variant 5)?' should be checked carefully against authoritative instructional material.,100°C
Q0302,Q0302_E3,General_Science Misconception Watchlist,A common misconception for 'Boiling point of water at sea level (variant 5)?' is choosing '90°C' incorrectly.,100°C
Q0303,Q0303_E1,General_Science Essentials,"For the question 'Humans breathe in (variant 5)?', the supported answer is 'Oxygen'.",Oxygen
Q0303,Q0303_E2,General_Science Reference Notes,The key concept related to 'Humans breathe in (variant 5)?' should be checked carefully against authoritative instructional material.,Oxygen
Q0303,Q0303_E3,General_Science Misconception Watchlist,A common misconception for 'Humans breathe in (variant 5)?' is choosing 'Nitrogen' incorrectly.,Oxygen
Q0304,Q0304_E1,General_Science Essentials,"For the question 'Which planet is known as the Red Planet (variant 5)?', the supported answer is 'Mars'.",Mars
Q0304,Q0304_E2,General_Science Reference Notes,The key concept related to 'Which planet is known as the Red Planet (variant 5)?' should be checked carefully against authoritative instructional material.,Mars
Q0304,Q0304_E3,General_Science Misconception Watchlist,A common misconception for 'Which planet is known as the Red Planet (variant 5)?' is choosing 'Venus' incorrectly.,Mars
Q0305,Q0305_E1,General_Science Essentials,"For the question 'The process of plants making food is (variant 5)?', the supported answer is 'Photosynthesis'.",Photosynthesis
Q0305,Q0305_E2,General_Science Reference Notes,The key concept related to 'The process of plants making food is (variant 5)?' should be checked carefully against authoritative instructional material.,Photosynthesis
Q0305,Q0305_E3,General_Science Misconception Watchlist,A common misconception for 'The process of plants making food is (variant 5)?' is choosing 'Respiration' incorrectly.,Photosynthesis
Q0306,Q0306_E1,General_Science Essentials,"For the question 'Earth revolves around the (variant 6)?', the supported answer is 'Sun'.",Sun
Q0306,Q0306_E2,General_Science Reference Notes,The key concept related to 'Earth revolves around the (variant 6)?' should be checked carefully against authoritative instructional material.,Sun
Q0306,Q0306_E3,General_Science Misconception Watchlist,A common misconception for 'Earth revolves around the (variant 6)?' is choosing 'Moon' incorrectly.,Sun
Q0307,Q0307_E1,General_Science Essentials,"For the question 'Boiling point of water at sea level (variant 6)?', the supported answer is '100°C'.",100°C
Q0307,Q0307_E2,General_Science Reference Notes,The key concept related to 'Boiling point of water at sea level (variant 6)?' should be checked carefully against authoritative instructional material.,100°C
Q0307,Q0307_E3,General_Science Misconception Watchlist,A common misconception for 'Boiling point of water at sea level (variant 6)?' is choosing '90°C' incorrectly.,100°C
Q0308,Q0308_E1,General_Science Essentials,"For the question 'Humans breathe in (variant 6)?', the supported answer is 'Oxygen'.",Oxygen
Q0308,Q0308_E2,General_Science Reference Notes,The key concept related to 'Humans breathe in (variant 6)?' should be checked carefully against authoritative instructional material.,Oxygen
Q0308,Q0308_E3,General_Science Misconception Watchlist,A common misconception for 'Humans breathe in (variant 6)?' is choosing 'Nitrogen' incorrectly.,Oxygen
Q0309,Q0309_E1,General_Science Essentials,"For the question 'Which planet is known as the Red Planet (variant 6)?', the supported answer is 'Mars'.",Mars
Q0309,Q0309_E2,General_Science Reference Notes,The key concept related to 'Which planet is known as the Red Planet (variant 6)?' should be checked carefully against authoritative instructional material.,Mars
Q0309,Q0309_E3,General_Science Misconception Watchlist,A common misconception for 'Which planet is known as the Red Planet (variant 6)?' is choosing 'Venus' incorrectly.,Mars
Q0310,Q0310_E1,General_Science Essentials,"For the question 'The process of plants making food is (variant 6)?', the supported answer is 'Photosynthesis'.",Photosynthesis
Q0310,Q0310_E2,General_Science Reference Notes,The key concept related to 'The process of plants making food is (variant 6)?' should be checked carefully against authoritative instructional material.,Photosynthesis
Q0310,Q0310_E3,General_Science Misconception Watchlist,A common misconception for 'The process of plants making food is (variant 6)?' is choosing 'Respiration' incorrectly.,Photosynthesis
Q0311,Q0311_E1,General_Science Essentials,"For the question 'Earth revolves around the (variant 7)?', the supported answer is 'Sun'.",Sun
Q0311,Q0311_E2,General_Science Reference Notes,The key concept related to 'Earth revolves around the (variant 7)?' should be checked carefully against authoritative instructional material.,Sun
Q0311,Q0311_E3,General_Science Misconception Watchlist,A common misconception for 'Earth revolves around the (variant 7)?' is choosing 'Moon' incorrectly.,Sun
Q0312,Q0312_E1,General_Science Essentials,"For the question 'Boiling point of water at sea level (variant 7)?', the supported answer is '100°C'.",100°C
Q0312,Q0312_E2,General_Science Reference Notes,The key concept related to 'Boiling point of water at sea level (variant 7)?' should be checked carefully against authoritative instructional material.,100°C
Q0312,Q0312_E3,General_Science Misconception Watchlist,A common misconception for 'Boiling point of water at sea level (variant 7)?' is choosing '90°C' incorrectly.,100°C
Q0313,Q0313_E1,General_Science Essentials,"For the question 'Humans breathe in (variant 7)?', the supported answer is 'Oxygen'.",Oxygen
Q0313,Q0313_E2,General_Science Reference Notes,The key concept related to 'Humans breathe in (variant 7)?' should be checked carefully against authoritative instructional material.,Oxygen
Q0313,Q0313_E3,General_Science Misconception Watchlist,A common misconception for 'Humans breathe in (variant 7)?' is choosing 'Nitrogen' incorrectly.,Oxygen
Q0314,Q0314_E1,General_Science Essentials,"For the question 'Which planet is known as the Red Planet (variant 7)?', the supported answer is 'Mars'.",Mars
Q0314,Q0314_E2,General_Science Reference Notes,The key concept related to 'Which planet is known as the Red Planet (variant 7)?' should be checked carefully against authoritative instructional material.,Mars
Q0314,Q0314_E3,General_Science Misconception Watchlist,A common misconception for 'Which planet is known as the Red Planet (variant 7)?' is choosing 'Venus' incorrectly.,Mars
Q0315,Q0315_E1,General_Science Essentials,"For the question 'The process of plants making food is (variant 7)?', the supported answer is 'Photosynthesis'.",Photosynthesis
Q0315,Q0315_E2,General_Science Reference Notes,The key concept related to 'The process of plants making food is (variant 7)?' should be checked carefully against authoritative instructional material.,Photosynthesis
Q0315,Q0315_E3,General_Science Misconception Watchlist,A common misconception for 'The process of plants making food is (variant 7)?' is choosing 'Respiration' incorrectly.,Photosynthesis
Q0316,Q0316_E1,General_Science Essentials,"For the question 'Earth revolves around the (variant 8)?', the supported answer is 'Sun'.",Sun
Q0316,Q0316_E2,General_Science Reference Notes,The key concept related to 'Earth revolves around the (variant 8)?' should be checked carefully against authoritative instructional material.,Sun
Q0316,Q0316_E3,General_Science Misconception Watchlist,A common misconception for 'Earth revolves around the (variant 8)?' is choosing 'Moon' incorrectly.,Sun
Q0317,Q0317_E1,General_Science Essentials,"For the question 'Boiling point of water at sea level (variant 8)?', the supported answer is '100°C'.",100°C
Q0317,Q0317_E2,General_Science Reference Notes,The key concept related to 'Boiling point of water at sea level (variant 8)?' should be checked carefully against authoritative instructional material.,100°C
Q0317,Q0317_E3,General_Science Misconception Watchlist,A common misconception for 'Boiling point of water at sea level (variant 8)?' is choosing '90°C' incorrectly.,100°C
Q0318,Q0318_E1,General_Science Essentials,"For the question 'Humans breathe in (variant 8)?', the supported answer is 'Oxygen'.",Oxygen
Q0318,Q0318_E2,General_Science Reference Notes,The key concept related to 'Humans breathe in (variant 8)?' should be checked carefully against authoritative instructional material.,Oxygen
Q0318,Q0318_E3,General_Science Misconception Watchlist,A common misconception for 'Humans breathe in (variant 8)?' is choosing 'Nitrogen' incorrectly.,Oxygen
Q0319,Q0319_E1,General_Science Essentials,"For the question 'Which planet is known as the Red Planet (variant 8)?', the supported answer is 'Mars'.",Mars
Q0319,Q0319_E2,General_Science Reference Notes,The key concept related to 'Which planet is known as the Red Planet (variant 8)?' should be checked carefully against authoritative instructional material.,Mars
Q0319,Q0319_E3,General_Science Misconception Watchlist,A common misconception for 'Which planet is known as the Red Planet (variant 8)?' is choosing 'Venus' incorrectly.,Mars
Q0320,Q0320_E1,General_Science Essentials,"For the question 'The process of plants making food is (variant 8)?', the supported answer is 'Photosynthesis'.",Photosynthesis
Q0320,Q0320_E2,General_Science Reference Notes,The key concept related to 'The process of plants making food is (variant 8)?' should be checked carefully against authoritative instructional material.,Photosynthesis
Q0320,Q0320_E3,General_Science Misconception Watchlist,A common misconception for 'The process of plants making food is (variant 8)?' is choosing 'Respiration' incorrectly.,Photosynthesis
